Horizon,Feature,Importance
2w,FWD 1m,0.03152765360418603
2w,Smolt Release 10m Monthly,0.00427414925232124
2w,Smolt Release 16m Monthly,0.004147152457741173
2w,Sea Temp,0.004047675923485056
2w,FWD 3m,0.004001046512601822
2w,FWD 12m,0.003587883561191519
2w,∆ Total Biomass Monthly,0.0034269572298337835
2w,∆ Shrimp Price (Global) 1m Monthly,0.0033713916384246166
2w,Harvest Intensity 1m Monthly,0.0029058277049897946
2w,Brent FWD Slope,0.00278854255090174
2w,∆ FWD 1m,0.002690626929552263
2w,Smolt Release 9m Monthly,0.0026117589685362777
2w,Smolt Release 8m Monthly,0.0025807278032716724
2w,∆ Salmon (NOK/KG) 2w,0.002459386691899304
2w,Smolt Release 6m Monthly,0.0024354519243326004
2w,Smolt Release 4m Monthly,0.0023139721563847334
2w,YOY Avg Weight (KG) Monthly,0.0022334759577326353
2w,∆ Shrimp Price (Global) 6m Monthly,0.0022184157507602192
2w,Loss Rate 3m Monthly,0.0021512216473805325
2w,Spread (FP - SSB),0.0020693979649685596
2w,∆ Export Volume 2w,0.0019835722374488256
2w,∆ Broiler Price (EU) 1w,0.0018104799299544824
2w,Smolt Release 18m Monthly,0.0017849848830847974
2w,FWD 6m,0.0017338540000975055
2w,∆YOY Total Biomass Monthly,0.001702304200920147
2w,∆ FWD 6m,0.0016943156330792369
2w,Loss Rate 1m Monthly,0.001633129868007984
2w,Smolt Release 17m Monthly,0.0014563657136362268
2w,∆ Fishmeal 12m Monthly,0.0014182432657490554
2w,∆ Export Volume 1w,0.0014118101955000683
2w,∆ Broiler Price (EU) 2w,0.0014041323557416842
2w,∆ Export Volume 1m,0.0013719357441869414
2w,Lice Outbreak 3m,0.001275327771731407
2w,Harvest Intensity 3m Monthly,0.0011175005464308164
2w,∆ Pig Price (EU) 1w,0.0011063227312638985
2w,∆ EURNOK,0.0010378866472871935
2w,∆ Salmon (NOK/KG) 3m,0.0010137344436430933
2w,∆ Pig Price (EU) 1m,0.0010125381601243622
2w,Brent FWD Curvature,0.0010013693656277256
2w,∆ Pig Price (EU) 2w,0.0009682922183458737
2w,Avg Weight (KG) Monthly,0.0009146299179944262
2w,∆ Broiler Price (EU) 6m,0.0008682413350172337
2w,∆ Pig Price (EU) 3m,0.000852026179340206
2w,Smolt Release 3m Monthly,0.0008517214545019566
2w,∆ FWD 12m,0.0008221062196849105
2w,∆ Broiler Price (EU) 1m,0.000765257292826457
2w,∆ Fishmeal 1m Monthly,0.0007141770377744601
2w,∆ EURNOK 1m,0.0006953892624649424
2w,RVol 52w,0.00068957414544608
2w,Acc 1m,0.0006868442878144648
2w,Smolt Release 5m Monthly,0.0006736649809844546
2w,Meat CPI (EU) Monthly,0.000664299760536025
2w,Smolt Release 2m Monthly,0.0006529616363255854
2w,RVol 4w,0.000652940814085728
2w,Smolt Release 15m Monthly,0.0006522236730941789
2w,∆ FWD 3m,0.0006487591500388323
2w,∆ Salmon (NOK/KG) 1m,0.0006375541759379401
2w,∆ Fishmeal 3m Monthly,0.0006337983741142807
2w,Lice Outbreak 1m,0.0006212136738839342
2w,Smolt Release 7m Monthly,0.0005770018156654007
2w,Smolt Release 13m Monthly,0.0005723115080647765
2w,Soybean FWD Curvature,0.0005699965173642389
2w,CPI NO Monthly,0.0005184456782322188
2w,Soybean FWD Slope,0.0004969390098475278
2w,ISA Outbreak 3m,0.0004931375577186252
2w,∆ Chilean Exports 3m,0.00046714046401907257
2w,∆ Salmon (NOK/KG) 6m,0.0004628812041092107
2w,Smolt Release 12m Monthly,0.0004522101843458488
2w,∆ Salmon (NOK/KG) 12m,0.00042703769634148037
2w,FWD Slope,0.0003974380011616699
2w,∆ Shrimp Price (Global) 12m Monthly,0.0003847672472058877
2w,∆ EURNOK 6m,0.0003824397207270038
2w,∆ Fishmeal 6m Monthly,0.0003780116486951755
2w,FWD Curvature,0.00037509823997227695
2w,∆ Pig Price (EU) 6m,0.0003604603305952128
2w,Smolt Release 11m Monthly,0.00035545193577537403
2w,∆ Salmon (NOK/KG) 1w,0.0003470861797116128
2w,∆ Chilean Exports 1m,0.00034154207812359
2w,Acc 1w,0.0003180849432419094
2w,∆ Pig Price (EU) 12m,0.00029933477103360887
2w,∆ EURNOK 1w,0.00029024384474491945
2w,∆ Broiler Price (EU) 3m,0.0002861351601845162
2w,∆ EURNOK 12m,0.0002841879699002019
2w,RVol 13w,0.0002824833952455868
2w,∆ Chilean Exports 1w,0.0002614770941064655
2w,∆ Shrimp Price (Global) 3m Monthly,0.00025451312499581756
2w,Loss Rate 6m Monthly,0.0002461869509697858
2w,Smolt Release 14m Monthly,0.0002404165042736672
2w,ISA Outbreak 1m,0.00021956734424463656
2w,∆ Pig Price (EU),0.00021520095761915213
2w,∆ Broiler Price (EU) 12m,0.00020398034959850974
2w,ISA Outbreak,0.00019366899924762478
2w,NIBOR 3m,0.0001695802189638364
2w,∆ Chilean Exports 2w,0.0001663631641840789
2w,Month_02,0.00015387480715911876
2w,∆ Spread (FP - SSB),0.00012378581893254022
2w,Sea Temp 12m Avg,0.0001230040728326887
2w,Month_08,0.000118200043862687
2w,∆ EURNOK 3m,0.0001120330457087781
2w,∆ EURNOK 2w,8.143192039613855e-05
2w,Lice Outbreak,5.183394493827024e-05
2w,Month_09,4.86441661329125e-05
2w,Month_10,2.9850508560465093e-05
2w,Month_05,2.0857593528608254e-05
2w,Month_01,0.0
2w,Month_03,0.0
2w,Month_04,0.0
2w,Month_06,0.0
2w,Month_07,0.0
2w,Month_11,0.0
