Horizon,Fold,Feature,Importance
1w,1,∆ Salmon (NOK/KG) 1w,8.692509582869194e-05
1w,1,∆ Salmon (NOK/KG) 2w,0.000504561266635675
1w,1,∆ Salmon (NOK/KG) 1m,0.00023777984987293288
1w,1,∆ Salmon (NOK/KG) 3m,0.0003611579115078002
1w,1,∆ Salmon (NOK/KG) 6m,0.00014212686486387674
1w,1,∆ Salmon (NOK/KG) 12m,0.0002586945911215761
1w,1,Acc 1w,0.001050775026918277
1w,1,Acc 1m,0.0
1w,1,RVol 4w,0.00048373893402794835
1w,1,RVol 13w,0.00010005271131607127
1w,1,RVol 52w,0.0005342235188898461
1w,1,Spread (FP - SSB),0.0001235472695328498
1w,1,∆ Spread (FP - SSB),0.0007516311935945472
1w,1,FWD 1m,0.030161216345428763
1w,1,∆ FWD 1m,0.0024044659986859718
1w,1,FWD 3m,0.0003913664970015505
1w,1,∆ FWD 3m,0.00021753141705106236
1w,1,FWD 6m,6.422182659728271e-05
1w,1,∆ FWD 6m,0.0006556010946081155
1w,1,FWD 12m,0.001652310528729208
1w,1,∆ FWD 12m,9.80283480241223e-05
1w,1,FWD Slope,0.001350276799360357
1w,1,FWD Curvature,0.00048779146620016507
1w,1,∆ Export Volume 1w,0.00012154788247550461
1w,1,∆ Export Volume 2w,0.0006167969108357589
1w,1,∆ Export Volume 1m,0.0029488517175183106
1w,1,∆ Chilean Exports 1w,0.0002084375129422755
1w,1,∆ Chilean Exports 2w,6.738490582570407e-05
1w,1,∆ Chilean Exports 1m,0.00026623922153226875
1w,1,∆ Chilean Exports 3m,0.0001883175827057685
1w,1,∆ Total Biomass Monthly,0.0029361112129497203
1w,1,∆YOY Total Biomass Monthly,0.004343623014867072
1w,1,Avg Weight (KG) Monthly,0.0017977666554216173
1w,1,YOY Avg Weight (KG) Monthly,0.0016411241872757761
1w,1,Harvest Intensity 1m Monthly,0.0026182251063214227
1w,1,Harvest Intensity 3m Monthly,0.000454828121538831
1w,1,Loss Rate 1m Monthly,0.0006787990411737532
1w,1,Loss Rate 3m Monthly,0.0008389027950295016
1w,1,Loss Rate 6m Monthly,0.0005912197329097015
1w,1,Smolt Release 2m Monthly,0.00041144612917574664
1w,1,Smolt Release 3m Monthly,0.0002832923507025709
1w,1,Smolt Release 4m Monthly,0.0008874952605575907
1w,1,Smolt Release 5m Monthly,0.00024773668370124273
1w,1,Smolt Release 6m Monthly,0.00013161916712752309
1w,1,Smolt Release 7m Monthly,0.00038066852136536014
1w,1,Smolt Release 8m Monthly,0.004260506076489701
1w,1,Smolt Release 9m Monthly,0.0011824422855276917
1w,1,Smolt Release 10m Monthly,0.0015399256112382652
1w,1,Smolt Release 11m Monthly,0.0001381273100521219
1w,1,Smolt Release 12m Monthly,0.0003130737051845314
1w,1,Smolt Release 13m Monthly,0.00035505982397655725
1w,1,Smolt Release 14m Monthly,0.00022550706340728467
1w,1,Smolt Release 15m Monthly,0.00029058166013698613
1w,1,Smolt Release 16m Monthly,0.0015414187867532451
1w,1,Smolt Release 17m Monthly,0.0008871753185999578
1w,1,Smolt Release 18m Monthly,0.0007999953789575186
1w,1,ISA Outbreak,0.0
1w,1,ISA Outbreak 1m,0.0
1w,1,ISA Outbreak 3m,0.0006270440343828485
1w,1,Lice Outbreak,0.001514918093431916
1w,1,Lice Outbreak 1m,0.00033826839758571145
1w,1,Lice Outbreak 3m,0.0007058483731993531
1w,1,Sea Temp,0.0019468939379543898
1w,1,Sea Temp 12m Avg,0.0
1w,1,∆ EURNOK,0.00026622875035519115
1w,1,∆ EURNOK 1w,0.0002513023131889926
1w,1,∆ EURNOK 2w,0.0006912061462531864
1w,1,∆ EURNOK 1m,0.00022214980446728477
1w,1,∆ EURNOK 3m,0.00025126507974644965
1w,1,∆ EURNOK 6m,0.00014247158259901994
1w,1,∆ EURNOK 12m,5.048164664928527e-05
1w,1,CPI NO Monthly,2.183135066313008e-05
1w,1,NIBOR 3m,8.975849025477232e-05
1w,1,∆ Shrimp Price (Global) 1m Monthly,0.0013437115831839137
1w,1,∆ Shrimp Price (Global) 3m Monthly,0.00015656871466670434
1w,1,∆ Shrimp Price (Global) 6m Monthly,0.00047201431013420216
1w,1,∆ Shrimp Price (Global) 12m Monthly,0.0001208915008225466
1w,1,∆ Broiler Price (EU) 1w,0.0020399704495379324
1w,1,∆ Broiler Price (EU) 2w,0.004961753915370106
1w,1,∆ Broiler Price (EU) 1m,0.003329700541815959
1w,1,∆ Broiler Price (EU) 3m,0.00010877727801268901
1w,1,∆ Broiler Price (EU) 6m,0.0008922209244655868
1w,1,∆ Broiler Price (EU) 12m,0.00016115579938797954
1w,1,∆ Pig Price (EU),9.174604686980183e-05
1w,1,∆ Pig Price (EU) 1w,0.0009775809290934168
1w,1,∆ Pig Price (EU) 2w,4.5414988994115386e-05
1w,1,∆ Pig Price (EU) 1m,0.0011101884052077415
1w,1,∆ Pig Price (EU) 3m,0.00013289690931117426
1w,1,∆ Pig Price (EU) 6m,0.0002334340287135274
1w,1,∆ Pig Price (EU) 12m,0.00011463694614376508
1w,1,Meat CPI (EU) Monthly,0.00016564921699669654
1w,1,∆ Fishmeal 1m Monthly,0.00026495546209950676
1w,1,∆ Fishmeal 3m Monthly,0.0004272406268429738
1w,1,∆ Fishmeal 6m Monthly,0.0
1w,1,∆ Fishmeal 12m Monthly,0.0026180728005099755
1w,1,Brent FWD Slope,0.0013232875689713724
1w,1,Brent FWD Curvature,0.0024007894839373485
1w,1,Soybean FWD Slope,0.00035880844807239213
1w,1,Soybean FWD Curvature,0.0
1w,1,Month_01,0.0
1w,1,Month_02,0.0
1w,1,Month_03,0.0
1w,1,Month_04,0.0
1w,1,Month_05,0.0
1w,1,Month_06,0.0
1w,1,Month_07,0.0
1w,1,Month_08,0.0
1w,1,Month_09,0.0
1w,1,Month_10,0.0
1w,1,Month_11,0.0
1w,2,∆ Salmon (NOK/KG) 1w,0.0
1w,2,∆ Salmon (NOK/KG) 2w,0.0006124338858052294
1w,2,∆ Salmon (NOK/KG) 1m,0.00017527743356493506
1w,2,∆ Salmon (NOK/KG) 3m,0.00038929890413827716
1w,2,∆ Salmon (NOK/KG) 6m,0.0
1w,2,∆ Salmon (NOK/KG) 12m,0.0
1w,2,Acc 1w,0.0003671908628260439
1w,2,Acc 1m,0.0
1w,2,RVol 4w,0.0
1w,2,RVol 13w,0.00018275934697838459
1w,2,RVol 52w,8.627487738231125e-05
1w,2,Spread (FP - SSB),0.0
1w,2,∆ Spread (FP - SSB),0.0
1w,2,FWD 1m,0.02434669009035629
1w,2,∆ FWD 1m,0.0
1w,2,FWD 3m,0.0018180099911297054
1w,2,∆ FWD 3m,0.0
1w,2,FWD 6m,0.00010765794957180608
1w,2,∆ FWD 6m,0.0
1w,2,FWD 12m,0.0007090103319172199
1w,2,∆ FWD 12m,0.0001804126415931056
1w,2,FWD Slope,0.0002881740270992377
1w,2,FWD Curvature,0.0006794140016904837
1w,2,∆ Export Volume 1w,0.0
1w,2,∆ Export Volume 2w,0.0
1w,2,∆ Export Volume 1m,0.0
1w,2,∆ Chilean Exports 1w,0.0
1w,2,∆ Chilean Exports 2w,0.00021207700896159305
1w,2,∆ Chilean Exports 1m,0.0
1w,2,∆ Chilean Exports 3m,0.0
1w,2,∆ Total Biomass Monthly,0.0031057763641248
1w,2,∆YOY Total Biomass Monthly,9.083047515549918e-05
1w,2,Avg Weight (KG) Monthly,0.00037977681709867005
1w,2,YOY Avg Weight (KG) Monthly,0.0
1w,2,Harvest Intensity 1m Monthly,0.0008452296558463955
1w,2,Harvest Intensity 3m Monthly,0.00016377132027496958
