Horizon,Feature,Importance
6m,FWD 6m,0.06185104696635594
6m,FWD 12m,0.022830500941093054
6m,FWD Curvature,0.015965558146240445
6m,Spread (FP - SSB),0.009472494084349713
6m,FWD Slope,0.009423811065900664
6m,Harvest Intensity 1m Monthly,0.009272432336474713
6m,FWD 3m,0.008609475289016079
6m,∆ Total Biomass Monthly,0.00807680303266915
6m,ISA Outbreak,0.008059022874819109
6m,Smolt Release 13m Monthly,0.007929446706753145
6m,Sea Temp,0.007277296767870755
6m,ISA Outbreak 3m,0.006108322431995358
6m,∆ Shrimp Price (Global) 6m Monthly,0.005089507100787298
6m,Meat CPI (EU) Monthly,0.004484032641654113
6m,Smolt Release 5m Monthly,0.004130244359062757
6m,∆ Fishmeal 6m Monthly,0.004107608108074085
6m,Sea Temp 12m Avg,0.004055708217744946
6m,Smolt Release 14m Monthly,0.003915963667312907
6m,ISA Outbreak 1m,0.0037425065121231365
6m,Smolt Release 12m Monthly,0.0031926779781532954
6m,∆ Salmon (NOK/KG) 12m,0.003147873432378952
6m,∆ Salmon (NOK/KG) 6m,0.003138780820449268
6m,RVol 52w,0.002994820935609417
6m,∆ Shrimp Price (Global) 12m Monthly,0.002721690343874159
6m,∆ Pig Price (EU) 6m,0.0024466648288493957
6m,Soybean FWD Slope,0.0024411745942786553
6m,Smolt Release 11m Monthly,0.0022784133138655936
6m,∆ Fishmeal 3m Monthly,0.00221146488477261
6m,Smolt Release 6m Monthly,0.0021784225680396025
6m,FWD 1m,0.0021751420776160487
6m,∆ Pig Price (EU) 3m,0.002017584440723274
6m,Smolt Release 18m Monthly,0.0019923667036874752
6m,Smolt Release 2m Monthly,0.00195151318179694
6m,Avg Weight (KG) Monthly,0.0019175351264090958
6m,∆ Salmon (NOK/KG) 3m,0.0017488185575735855
6m,∆ EURNOK 12m,0.001580994402269421
6m,∆ Fishmeal 12m Monthly,0.0014814526721887438
6m,Smolt Release 17m Monthly,0.0013709093513625966
6m,Smolt Release 15m Monthly,0.0013138274235067978
6m,∆ Pig Price (EU) 1w,0.0013125219557165715
6m,YOY Avg Weight (KG) Monthly,0.0013110137112551448
6m,Smolt Release 7m Monthly,0.0012924212240829486
6m,∆YOY Total Biomass Monthly,0.0012203579855774155
6m,Brent FWD Curvature,0.0011423920079487626
6m,∆ Pig Price (EU),0.0010673973812243935
6m,Loss Rate 3m Monthly,0.0009450755815782904
6m,CPI NO Monthly,0.0009383480186743939
6m,Brent FWD Slope,0.0008695561287564549
6m,∆ Shrimp Price (Global) 3m Monthly,0.0008483408550328326
6m,Smolt Release 16m Monthly,0.0008393770842660824
6m,Loss Rate 6m Monthly,0.00078229253184587
6m,Smolt Release 10m Monthly,0.0007536106731736106
6m,Soybean FWD Curvature,0.0007535371532455914
6m,∆ Pig Price (EU) 2w,0.0007366387248091325
6m,∆ Broiler Price (EU) 6m,0.0006221050405625525
6m,Harvest Intensity 3m Monthly,0.0005811791088093055
6m,∆ Pig Price (EU) 12m,0.0004771170442003119
6m,∆ Broiler Price (EU) 3m,0.0004384288459963601
6m,∆ Pig Price (EU) 1m,0.00041025654931897004
6m,∆ Fishmeal 1m Monthly,0.0003801347634435602
6m,NIBOR 3m,0.0003666492454407013
6m,Lice Outbreak,0.0003623906266419346
6m,Smolt Release 3m Monthly,0.00035101222833906233
6m,Smolt Release 8m Monthly,0.0003372862786850081
6m,RVol 13w,0.00031982223359858675
6m,∆ Broiler Price (EU) 12m,0.00030285494202941283
6m,Smolt Release 4m Monthly,0.0002887423116498106
6m,∆ Salmon (NOK/KG) 1m,0.00028122829813119845
6m,∆ Broiler Price (EU) 1w,0.00021416390898238775
6m,∆ EURNOK 1m,0.00020089372491196656
6m,∆ Chilean Exports 3m,0.00019739556283483443
6m,Smolt Release 9m Monthly,0.00017852483246166387
6m,∆ EURNOK 6m,0.00017226799298669537
6m,∆ Broiler Price (EU) 2w,0.0001473170949594189
6m,∆ Broiler Price (EU) 1m,0.00011049893051396414
6m,Lice Outbreak 3m,0.00010804679308356144
6m,∆ Salmon (NOK/KG) 1w,6.949574871116988e-05
6m,Loss Rate 1m Monthly,3.7955324653680626e-05
6m,Lice Outbreak 1m,3.2349053034344635e-05
6m,∆ Shrimp Price (Global) 1m Monthly,0.0
6m,Month_04,0.0
6m,Acc 1m,0.0
6m,Acc 1w,0.0
6m,Month_01,0.0
6m,Month_02,0.0
6m,Month_03,0.0
6m,Month_06,0.0
6m,Month_05,0.0
6m,∆ Spread (FP - SSB),0.0
6m,Month_07,0.0
6m,Month_08,0.0
6m,Month_09,0.0
6m,Month_10,0.0
6m,RVol 4w,0.0
6m,∆ FWD 3m,0.0
6m,∆ FWD 1m,0.0
6m,∆ EURNOK 3m,0.0
6m,∆ FWD 6m,0.0
6m,∆ FWD 12m,0.0
6m,∆ Export Volume 1w,0.0
6m,∆ Export Volume 2w,0.0
6m,∆ Export Volume 1m,0.0
6m,∆ Chilean Exports 1w,0.0
6m,∆ Chilean Exports 2w,0.0
6m,∆ Chilean Exports 1m,0.0
6m,∆ Salmon (NOK/KG) 2w,0.0
6m,∆ EURNOK,0.0
6m,∆ EURNOK 1w,0.0
6m,∆ EURNOK 2w,0.0
6m,Month_11,0.0
