Horizon,Fold,Feature,Importance
3m,1,∆ Pig Price (EU) 2w,0.0
3m,1,∆ Pig Price (EU) 1m,0.0
3m,1,∆ Pig Price (EU) 3m,0.0
3m,1,∆ Pig Price (EU) 6m,0.0
3m,1,∆ Pig Price (EU) 12m,0.0
3m,1,Meat CPI (EU) Monthly,0.0
3m,1,∆ Fishmeal 1m Monthly,0.0
3m,1,∆ Fishmeal 3m Monthly,0.0
3m,1,∆ Fishmeal 6m Monthly,0.0
3m,1,∆ Fishmeal 12m Monthly,0.0
3m,1,Brent FWD Slope,0.0
3m,1,Brent FWD Curvature,0.0
3m,1,Soybean FWD Curvature,0.0
3m,1,Month_01,0.0
3m,1,Month_02,0.0
3m,1,Month_03,0.0
3m,1,Month_04,0.0
3m,1,Month_07,0.0
3m,1,Month_08,0.0
3m,1,Month_09,0.0
3m,1,Month_10,0.0
3m,1,Month_11,0.0
3m,2,FWD 3m,13.913666
3m,2,∆ Salmon (NOK/KG) 6m,6.196256
3m,2,Smolt Release 11m Monthly,5.523277
3m,2,Soybean FWD Slope,5.226197
3m,2,∆ Shrimp Price (Global) 6m Monthly,4.9575763
3m,2,Avg Weight (KG) Monthly,4.6498933
3m,2,Soybean FWD Curvature,4.50453
3m,2,NIBOR 3m,4.077974
3m,2,Spread (FP - SSB),3.672136
3m,2,Harvest Intensity 1m Monthly,3.2803824
3m,2,Brent FWD Slope,2.7099228
3m,2,∆ EURNOK 3m,2.6815133
3m,2,FWD Slope,2.643556
3m,2,Smolt Release 4m Monthly,2.638847
3m,2,Harvest Intensity 3m Monthly,2.530011
3m,2,RVol 52w,2.413768
3m,2,Smolt Release 7m Monthly,1.9797177
3m,2,RVol 13w,1.9727694
3m,2,FWD 1m,1.8913499
3m,2,Smolt Release 2m Monthly,1.7723482
3m,2,∆ Salmon (NOK/KG) 12m,1.7685351
3m,2,∆ EURNOK 12m,1.6977779
3m,2,FWD Curvature,1.6317834
3m,2,∆ Fishmeal 6m Monthly,1.6068592
3m,2,Smolt Release 9m Monthly,1.5883222
3m,2,Smolt Release 6m Monthly,1.1447713
3m,2,∆ Fishmeal 12m Monthly,1.0908103
3m,2,∆ Shrimp Price (Global) 3m Monthly,1.0564367
3m,2,FWD 12m,1.0186002
3m,2,Month_08,1.008754
3m,2,Brent FWD Curvature,0.95780265
3m,2,Month_02,0.92250925
3m,2,Month_01,0.8962431
3m,2,Month_05,0.8261893
3m,2,Month_10,0.8165278
3m,2,Month_07,0.6043881
3m,2,Smolt Release 10m Monthly,0.5975772
3m,2,∆ Export Volume 2w,0.5767763
3m,2,∆ Export Volume 1w,0.53565675
3m,2,Month_04,0.41799852
3m,2,∆ Salmon (NOK/KG) 1w,0.0
3m,2,∆ Salmon (NOK/KG) 2w,0.0
3m,2,∆ Salmon (NOK/KG) 1m,0.0
3m,2,∆ Salmon (NOK/KG) 3m,0.0
3m,2,Acc 1w,0.0
3m,2,Acc 1m,0.0
3m,2,RVol 4w,0.0
3m,2,∆ Spread (FP - SSB),0.0
3m,2,∆ FWD 1m,0.0
3m,2,∆ FWD 3m,0.0
3m,2,FWD 6m,0.0
3m,2,∆ FWD 6m,0.0
3m,2,∆ FWD 12m,0.0
3m,2,∆ Export Volume 1m,0.0
3m,2,∆ Chilean Exports 1w,0.0
3m,2,∆ Chilean Exports 2w,0.0
3m,2,∆ Chilean Exports 1m,0.0
3m,2,∆ Chilean Exports 3m,0.0
3m,2,∆ Total Biomass Monthly,0.0
3m,2,∆YOY Total Biomass Monthly,0.0
3m,2,YOY Avg Weight (KG) Monthly,0.0
3m,2,Loss Rate 1m Monthly,0.0
3m,2,Loss Rate 3m Monthly,0.0
3m,2,Loss Rate 6m Monthly,0.0
3m,2,Smolt Release 3m Monthly,0.0
3m,2,Smolt Release 5m Monthly,0.0
3m,2,Smolt Release 8m Monthly,0.0
3m,2,Smolt Release 12m Monthly,0.0
3m,2,Smolt Release 13m Monthly,0.0
3m,2,Smolt Release 14m Monthly,0.0
3m,2,Smolt Release 15m Monthly,0.0
3m,2,Smolt Release 16m Monthly,0.0
3m,2,Smolt Release 17m Monthly,0.0
3m,2,Smolt Release 18m Monthly,0.0
3m,2,∆ EURNOK,0.0
3m,2,∆ EURNOK 1w,0.0
3m,2,∆ EURNOK 2w,0.0
3m,2,∆ EURNOK 1m,0.0
3m,2,∆ EURNOK 6m,0.0
3m,2,CPI NO Monthly,0.0
3m,2,∆ Shrimp Price (Global) 1m Monthly,0.0
3m,2,∆ Shrimp Price (Global) 12m Monthly,0.0
3m,2,Meat CPI (EU) Monthly,0.0
3m,2,∆ Fishmeal 1m Monthly,0.0
3m,2,∆ Fishmeal 3m Monthly,0.0
3m,2,Month_03,0.0
3m,2,Month_06,0.0
3m,2,Month_09,0.0
3m,2,Month_11,0.0
3m,3,FWD 6m,17.70791
3m,3,FWD 3m,15.677162
3m,3,Spread (FP - SSB),10.064304
3m,3,Smolt Release 16m Monthly,9.316898
3m,3,RVol 52w,6.5396476
3m,3,∆ Salmon (NOK/KG) 12m,6.386979
3m,3,Soybean FWD Curvature,5.3482614
3m,3,Month_06,5.273467
3m,3,Smolt Release 8m Monthly,4.818275
3m,3,Month_05,4.7436657
3m,3,Smolt Release 7m Monthly,4.311092
3m,3,Harvest Intensity 3m Monthly,3.6489837
3m,3,Month_10,3.5043647
3m,3,Month_09,2.3118854
3m,3,Month_03,0.3471043
3m,3,∆ Salmon (NOK/KG) 1w,0.0
3m,3,∆ Salmon (NOK/KG) 2w,0.0
3m,3,∆ Salmon (NOK/KG) 1m,0.0
3m,3,∆ Salmon (NOK/KG) 3m,0.0
3m,3,∆ Salmon (NOK/KG) 6m,0.0
3m,3,Acc 1w,0.0
3m,3,Acc 1m,0.0
3m,3,RVol 4w,0.0
3m,3,RVol 13w,0.0
3m,3,∆ Spread (FP - SSB),0.0
3m,3,FWD 1m,0.0
3m,3,∆ FWD 1m,0.0
3m,3,∆ FWD 3m,0.0
3m,3,∆ FWD 6m,0.0
3m,3,FWD 12m,0.0
3m,3,∆ FWD 12m,0.0
3m,3,FWD Slope,0.0
3m,3,FWD Curvature,0.0
3m,3,∆ Export Volume 1w,0.0
3m,3,∆ Export Volume 2w,0.0
3m,3,∆ Export Volume 1m,0.0
3m,3,∆ Chilean Exports 1w,0.0
3m,3,∆ Chilean Exports 2w,0.0
3m,3,∆ Chilean Exports 1m,0.0
3m,3,∆ Chilean Exports 3m,0.0
3m,3,∆ Total Biomass Monthly,0.0
3m,3,∆YOY Total Biomass Monthly,0.0
3m,3,Avg Weight (KG) Monthly,0.0
3m,3,YOY Avg Weight (KG) Monthly,0.0
3m,3,Harvest Intensity 1m Monthly,0.0
3m,3,Loss Rate 1m Monthly,0.0
3m,3,Loss Rate 3m Monthly,0.0
3m,3,Loss Rate 6m Monthly,0.0
3m,3,Smolt Release 2m Monthly,0.0
3m,3,Smolt Release 3m Monthly,0.0
3m,3,Smolt Release 4m Monthly,0.0
3m,3,Smolt Release 5m Monthly,0.0
3m,3,Smolt Release 6m Monthly,0.0
3m,3,Smolt Release 9m Monthly,0.0
3m,3,Smolt Release 10m Monthly,0.0
3m,3,Smolt Release 11m Monthly,0.0
3m,3,Smolt Release 12m Monthly,0.0
3m,3,Smolt Release 13m Monthly,0.0
3m,3,Smolt Release 14m Monthly,0.0
3m,3,Smolt Release 15m Monthly,0.0
3m,3,Smolt Release 17m Monthly,0.0
3m,3,Smolt Release 18m Monthly,0.0
3m,3,∆ EURNOK,0.0
3m,3,∆ EURNOK 1w,0.0
3m,3,∆ EURNOK 2w,0.0
3m,3,∆ EURNOK 1m,0.0
3m,3,∆ EURNOK 3m,0.0
3m,3,∆ EURNOK 6m,0.0
3m,3,∆ EURNOK 12m,0.0
3m,3,CPI NO Monthly,0.0
3m,3,NIBOR 3m,0.0
3m,3,∆ Shrimp Price (Global) 1m Monthly,0.0
3m,3,∆ Shrimp Price (Global) 3m Monthly,0.0
3m,3,∆ Shrimp Price (Global) 6m Monthly,0.0
3m,3,∆ Shrimp Price (Global) 12m Monthly,0.0
3m,3,Meat CPI (EU) Monthly,0.0
3m,3,∆ Fishmeal 1m Monthly,0.0
3m,3,∆ Fishmeal 3m Monthly,0.0
3m,3,∆ Fishmeal 6m Monthly,0.0
3m,3,∆ Fishmeal 12m Monthly,0.0
3m,3,Brent FWD Slope,0.0
3m,3,Brent FWD Curvature,0.0
3m,3,Soybean FWD Slope,0.0
3m,3,Month_01,0.0
3m,3,Month_02,0.0
3m,3,Month_04,0.0
3m,3,Month_07,0.0
3m,3,Month_08,0.0
3m,3,Month_11,0.0
3m,4,Smolt Release 15m Monthly,16.681177
3m,4,RVol 52w,13.745857
3m,4,FWD 12m,13.434056
3m,4,FWD 3m,11.979846
3m,4,Smolt Release 8m Monthly,11.502598
3m,4,FWD 1m,11.010374
3m,4,Soybean FWD Curvature,8.76157
3m,4,Month_06,7.0108404
3m,4,Smolt Release 7m Monthly,5.873684
3m,4,∆ Salmon (NOK/KG) 1w,0.0
3m,4,∆ Salmon (NOK/KG) 2w,0.0
3m,4,∆ Salmon (NOK/KG) 1m,0.0
3m,4,∆ Salmon (NOK/KG) 3m,0.0
3m,4,∆ Salmon (NOK/KG) 6m,0.0
3m,4,∆ Salmon (NOK/KG) 12m,0.0
3m,4,Acc 1w,0.0
3m,4,Acc 1m,0.0
3m,4,RVol 4w,0.0
3m,4,RVol 13w,0.0
3m,4,Spread (FP - SSB),0.0
3m,4,∆ Spread (FP - SSB),0.0
3m,4,∆ FWD 1m,0.0
3m,4,∆ FWD 3m,0.0
3m,4,FWD 6m,0.0
3m,4,∆ FWD 6m,0.0
3m,4,∆ FWD 12m,0.0
3m,4,FWD Slope,0.0
3m,4,FWD Curvature,0.0
3m,4,∆ Export Volume 1w,0.0
3m,4,∆ Export Volume 2w,0.0
3m,4,∆ Export Volume 1m,0.0
3m,4,∆ Chilean Exports 1w,0.0
3m,4,∆ Chilean Exports 2w,0.0
3m,4,∆ Chilean Exports 1m,0.0
3m,4,∆ Chilean Exports 3m,0.0
3m,4,∆ Total Biomass Monthly,0.0
3m,4,∆YOY Total Biomass Monthly,0.0
3m,4,Avg Weight (KG) Monthly,0.0
3m,4,YOY Avg Weight (KG) Monthly,0.0
3m,4,Harvest Intensity 1m Monthly,0.0
3m,4,Harvest Intensity 3m Monthly,0.0
3m,4,Loss Rate 1m Monthly,0.0
3m,4,Loss Rate 3m Monthly,0.0
3m,4,Loss Rate 6m Monthly,0.0
3m,4,Smolt Release 2m Monthly,0.0
3m,4,Smolt Release 3m Monthly,0.0
3m,4,Smolt Release 4m Monthly,0.0
3m,4,Smolt Release 5m Monthly,0.0
3m,4,Smolt Release 6m Monthly,0.0
3m,4,Smolt Release 9m Monthly,0.0
3m,4,Smolt Release 10m Monthly,0.0
3m,4,Smolt Release 11m Monthly,0.0
3m,4,Smolt Release 12m Monthly,0.0
3m,4,Smolt Release 13m Monthly,0.0
3m,4,Smolt Release 14m Monthly,0.0
3m,4,Smolt Release 16m Monthly,0.0
3m,4,Smolt Release 17m Monthly,0.0
3m,4,Smolt Release 18m Monthly,0.0
3m,4,ISA Outbreak,0.0
3m,4,ISA Outbreak 1m,0.0
3m,4,∆ EURNOK,0.0
3m,4,∆ EURNOK 1w,0.0
3m,4,∆ EURNOK 2w,0.0
3m,4,∆ EURNOK 1m,0.0
3m,4,∆ EURNOK 3m,0.0
3m,4,∆ EURNOK 6m,0.0
3m,4,∆ EURNOK 12m,0.0
3m,4,CPI NO Monthly,0.0
3m,4,NIBOR 3m,0.0
3m,4,∆ Shrimp Price (Global) 1m Monthly,0.0
3m,4,∆ Shrimp Price (Global) 3m Monthly,0.0
3m,4,∆ Shrimp Price (Global) 6m Monthly,0.0
3m,4,∆ Shrimp Price (Global) 12m Monthly,0.0
3m,4,Meat CPI (EU) Monthly,0.0
3m,4,∆ Fishmeal 1m Monthly,0.0
3m,4,∆ Fishmeal 3m Monthly,0.0
3m,4,∆ Fishmeal 6m Monthly,0.0
3m,4,∆ Fishmeal 12m Monthly,0.0
3m,4,Brent FWD Slope,0.0
3m,4,Brent FWD Curvature,0.0
3m,4,Soybean FWD Slope,0.0
3m,4,Month_01,0.0
3m,4,Month_02,0.0
3m,4,Month_03,0.0
3m,4,Month_04,0.0
3m,4,Month_05,0.0
3m,4,Month_07,0.0
3m,4,Month_08,0.0
3m,4,Month_09,0.0
3m,4,Month_10,0.0
3m,4,Month_11,0.0
