Horizon,Feature,Importance
12m,FWD 12m,0.024554590522290063
12m,NIBOR 3m,0.012769671170728436
12m,Meat CPI (EU) Monthly,0.012034167550164595
12m,ISA Outbreak 1m,0.010545893012416438
12m,Soybean FWD Slope,0.009600913732540893
12m,FWD Slope,0.008436453758599242
12m,YOY Avg Weight (KG) Monthly,0.007387088709086257
12m,∆ Broiler Price (EU) 12m,0.0070582697237348765
12m,∆ Fishmeal 12m Monthly,0.006672203661680116
12m,Spread (FP - SSB),0.006227370772506938
12m,ISA Outbreak,0.005138305038482203
12m,FWD 1m,0.005096628576671394
12m,RVol 52w,0.004833952575752031
12m,∆ EURNOK 6m,0.004717303693094331
12m,∆ Fishmeal 6m Monthly,0.004216574272523666
12m,Lice Outbreak,0.004158488839867955
12m,Sea Temp,0.003969923442264433
12m,∆ Shrimp Price (Global) 6m Monthly,0.0036782151429724484
12m,FWD 6m,0.0036762023768780305
12m,∆ Shrimp Price (Global) 12m Monthly,0.003636337877783216
12m,Loss Rate 6m Monthly,0.0034509535891039706
12m,ISA Outbreak 3m,0.0034190967249391477
12m,FWD 3m,0.0032150075690876253
12m,∆ Total Biomass Monthly,0.002938113580157693
12m,∆ EURNOK 12m,0.0028306777977899025
12m,RVol 13w,0.002830672680403908
12m,CPI NO Monthly,0.002765932181424253
12m,Soybean FWD Curvature,0.0027238887409340813
12m,Smolt Release 18m Monthly,0.002641775450088606
12m,∆ Shrimp Price (Global) 3m Monthly,0.002325999266887238
12m,Harvest Intensity 3m Monthly,0.0022156417672042307
12m,Lice Outbreak 1m,0.0021532323304328093
12m,∆ Salmon (NOK/KG) 2w,0.0021416673300159086
12m,Sea Temp 12m Avg,0.001946195958643886
12m,Loss Rate 3m Monthly,0.0018649873556685237
12m,Lice Outbreak 3m,0.0018333478827808336
12m,∆ EURNOK 3m,0.0018077334934150364
12m,Harvest Intensity 1m Monthly,0.0016856203046460363
12m,∆YOY Total Biomass Monthly,0.0016367181867781566
12m,∆ Broiler Price (EU) 1w,0.0016026431717735472
12m,Loss Rate 1m Monthly,0.0015617778337118208
12m,∆ Pig Price (EU) 3m,0.0015324619174517165
12m,∆ Fishmeal 3m Monthly,0.0015131517504991972
12m,∆ Pig Price (EU) 12m,0.0014067960421653323
12m,Smolt Release 11m Monthly,0.001381854708068795
12m,Smolt Release 17m Monthly,0.0012890007363864676
12m,Smolt Release 4m Monthly,0.0012692489677983817
12m,Acc 1m,0.001189927476321098
12m,Acc 1w,0.0011895416654952686
12m,∆ Broiler Price (EU) 2w,0.0011812196289651615
12m,Brent FWD Slope,0.001147309274390471
12m,∆ Salmon (NOK/KG) 3m,0.001103542858114066
12m,∆ Pig Price (EU) 1w,0.0010945691563615393
12m,∆ Pig Price (EU) 2w,0.0010928879426616873
12m,∆ Broiler Price (EU) 1m,0.0010902091469482999
12m,∆ Broiler Price (EU) 3m,0.0010483756782498587
12m,∆ Broiler Price (EU) 6m,0.0010371304310610007
12m,∆ Pig Price (EU) 1m,0.0010176957008628895
12m,Avg Weight (KG) Monthly,0.001000762033508131
12m,Smolt Release 7m Monthly,0.000991718425638017
12m,∆ Shrimp Price (Global) 1m Monthly,0.0009889918208803553
12m,Smolt Release 12m Monthly,0.0009860306089316917
12m,∆ Pig Price (EU) 6m,0.0009571163086056114
12m,∆ Fishmeal 1m Monthly,0.0009209579828198251
12m,∆ Salmon (NOK/KG) 1m,0.0008993337901399441
12m,Smolt Release 13m Monthly,0.0008635910541287713
12m,Brent FWD Curvature,0.0008627514348206131
12m,Smolt Release 3m Monthly,0.0008627043365089545
12m,Smolt Release 15m Monthly,0.0008500643635876783
12m,∆ Pig Price (EU),0.000837342362183759
12m,RVol 4w,0.0008251581807900859
12m,Smolt Release 5m Monthly,0.0008069767865201039
12m,FWD Curvature,0.0007840973886896447
12m,∆ Salmon (NOK/KG) 12m,0.0007683431748261838
12m,Smolt Release 6m Monthly,0.0007529472963690343
12m,Smolt Release 8m Monthly,0.0007420369045591006
12m,Smolt Release 16m Monthly,0.0007309559428273586
12m,∆ Export Volume 1m,0.0006295808717641121
12m,∆ Salmon (NOK/KG) 6m,0.0006051735377724665
12m,∆ Export Volume 2w,0.0005311062086991845
12m,∆ FWD 1m,0.0005256955794968026
12m,Smolt Release 9m Monthly,0.0005185711594638495
12m,∆ Chilean Exports 2w,0.0005142707203792127
12m,∆ FWD 6m,0.0004958037220868796
12m,∆ Chilean Exports 3m,0.000495120582254581
12m,Smolt Release 14m Monthly,0.00046697818316565734
12m,Smolt Release 2m Monthly,0.00045631158802755296
12m,∆ EURNOK 1m,0.0004324740197674144
12m,∆ Export Volume 1w,0.00041606821926643597
12m,∆ EURNOK,0.0003885892332318435
12m,∆ Spread (FP - SSB),0.0003663440841016898
12m,∆ EURNOK 1w,0.0003653144293237693
12m,∆ FWD 12m,0.000347522500376961
12m,Smolt Release 10m Monthly,0.0003439384260852099
12m,∆ EURNOK 2w,0.00027973635551922034
12m,∆ Chilean Exports 1m,0.0002641449984539432
12m,∆ Salmon (NOK/KG) 1w,0.0002496613628857393
12m,∆ Chilean Exports 1w,0.00017262297036774087
12m,∆ FWD 3m,0.00012067267361651053
12m,Month_05,4.5097681167982966e-05
12m,Month_03,2.2097710770955007e-05
12m,Month_06,1.462635664283817e-05
12m,Month_08,9.106448246217336e-06
12m,Month_09,6.9553416555270325e-06
12m,Month_01,0.0
12m,Month_02,0.0
12m,Month_04,0.0
12m,Month_07,0.0
12m,Month_10,0.0
12m,Month_11,0.0
