Horizon,Feature,Importance
1m,FWD 1m,0.03061146014518925
1m,FWD 12m,0.009245181002980581
1m,Smolt Release 15m Monthly,0.005968004562527792
1m,FWD 3m,0.005698632756077118
1m,Sea Temp,0.0051726726273804025
1m,Smolt Release 16m Monthly,0.00475122571911389
1m,Smolt Release 4m Monthly,0.004434105352598265
1m,Smolt Release 9m Monthly,0.0040251065755323385
1m,Lice Outbreak 3m,0.003977285737832916
1m,Smolt Release 17m Monthly,0.0032573263917519617
1m,Smolt Release 3m Monthly,0.0032227070340993215
1m,FWD 6m,0.0032066039620203897
1m,Smolt Release 8m Monthly,0.0031846145732023503
1m,Harvest Intensity 1m Monthly,0.002592080894881314
1m,∆YOY Total Biomass Monthly,0.0025642523661236175
1m,∆ Total Biomass Monthly,0.002563433243052776
1m,Smolt Release 5m Monthly,0.0025247846530801967
1m,Avg Weight (KG) Monthly,0.00247549141670023
1m,∆ FWD 1m,0.002425667818967506
1m,Smolt Release 6m Monthly,0.0023897699478798054
1m,Smolt Release 10m Monthly,0.0023534419747510914
1m,∆ Shrimp Price (Global) 1m Monthly,0.0021488450882238756
1m,Brent FWD Slope,0.002079961478379508
1m,∆ Fishmeal 3m Monthly,0.0020418199715681457
1m,Loss Rate 1m Monthly,0.0018589961739456009
1m,∆ Shrimp Price (Global) 6m Monthly,0.0016920707693219702
1m,∆ Pig Price (EU) 1m,0.001653451459479408
1m,Loss Rate 3m Monthly,0.0015620243466150819
1m,∆ Fishmeal 1m Monthly,0.0015335893343708953
1m,YOY Avg Weight (KG) Monthly,0.001367190947693775
1m,Spread (FP - SSB),0.0013072392331288998
1m,Meat CPI (EU) Monthly,0.0012666131951721462
1m,ISA Outbreak 3m,0.0012350242241968186
1m,Loss Rate 6m Monthly,0.0011939571114665019
1m,∆ Broiler Price (EU) 12m,0.0011606026649100877
1m,∆ Pig Price (EU) 2w,0.0010955565616877236
1m,Soybean FWD Slope,0.0010913140300582139
1m,FWD Slope,0.0010425112789873563
1m,Harvest Intensity 3m Monthly,0.0009942045060536426
1m,ISA Outbreak 1m,0.0009810240490899713
1m,Sea Temp 12m Avg,0.0009421601306438134
1m,Lice Outbreak,0.000939823177421504
1m,RVol 52w,0.0009337710383590711
1m,∆ Broiler Price (EU) 3m,0.0008695590913894968
1m,∆ Pig Price (EU) 12m,0.0008503433076822898
1m,∆ Pig Price (EU) 1w,0.0008422821221465002
1m,∆ FWD 3m,0.0008410112111791193
1m,∆ Fishmeal 6m Monthly,0.0008271632942439525
1m,∆ Shrimp Price (Global) 12m Monthly,0.0008243842450202635
1m,∆ Fishmeal 12m Monthly,0.0007735520024218568
1m,RVol 13w,0.0007667011567396907
1m,RVol 4w,0.0007633513709624189
1m,Soybean FWD Curvature,0.0007594535405005791
1m,∆ Chilean Exports 1m,0.0007487255197795767
1m,∆ Pig Price (EU) 3m,0.0007264216690592907
1m,Smolt Release 12m Monthly,0.0007153926661809138
1m,Lice Outbreak 1m,0.0006780372793464618
1m,FWD Curvature,0.000644636503651121
1m,Smolt Release 7m Monthly,0.0006401311479340186
1m,∆ EURNOK 6m,0.0006088629142012099
1m,∆ EURNOK 12m,0.0006002380151334329
1m,Smolt Release 18m Monthly,0.000587300940160712
1m,ISA Outbreak,0.0005584263529060348
1m,∆ Salmon (NOK/KG) 3m,0.0005505008946651276
1m,CPI NO Monthly,0.0005440114632363503
1m,∆ Salmon (NOK/KG) 12m,0.0005417828270933669
1m,∆ FWD 6m,0.0005339061840585099
1m,∆ Pig Price (EU) 6m,0.0005119560488822069
1m,∆ EURNOK 1m,0.000511077222910818
1m,Smolt Release 14m Monthly,0.0004967721530219104
1m,∆ Salmon (NOK/KG) 6m,0.0004664639080487424
1m,Acc 1m,0.00045940712945227757
1m,∆ EURNOK 3m,0.00044917349034284996
1m,∆ FWD 12m,0.0004411378726726138
1m,∆ Shrimp Price (Global) 3m Monthly,0.0004296793771023499
1m,Smolt Release 11m Monthly,0.00041436248536807195
1m,∆ Export Volume 1m,0.00040486846002227067
1m,∆ Pig Price (EU),0.0004042683510224958
1m,∆ Broiler Price (EU) 6m,0.0004029058541764308
1m,NIBOR 3m,0.00038964569195161844
1m,Smolt Release 2m Monthly,0.00034154628801899025
1m,∆ Broiler Price (EU) 1m,0.0003339666697490975
1m,∆ Chilean Exports 3m,0.00032767229701111166
1m,∆ Salmon (NOK/KG) 2w,0.00032414766570868707
1m,∆ Export Volume 2w,0.00031457318357685333
1m,∆ Spread (FP - SSB),0.0003021023121848611
1m,Smolt Release 13m Monthly,0.00029644154714812096
1m,∆ Chilean Exports 1w,0.0002884098558390392
1m,∆ EURNOK 1w,0.00028463054834528727
1m,∆ Broiler Price (EU) 2w,0.00028321556092437777
1m,∆ Salmon (NOK/KG) 1m,0.00028068049334660706
1m,∆ EURNOK 2w,0.00027475603424256286
1m,∆ Broiler Price (EU) 1w,0.00026545213945085115
1m,∆ Salmon (NOK/KG) 1w,0.0002643578527701009
1m,Month_11,0.00025311818040670757
1m,Brent FWD Curvature,0.00022208595941013414
1m,∆ EURNOK,0.00020628631591605216
1m,Month_02,0.00012635791533172804
1m,∆ Chilean Exports 2w,0.0001257407474482149
1m,Acc 1w,0.00011466110505858892
1m,∆ Export Volume 1w,9.35353010684436e-05
1m,Month_05,7.445278257965011e-05
1m,Month_09,6.613662627712493e-05
1m,Month_10,3.0226693463424564e-05
1m,Month_08,1.878236635039215e-05
1m,Month_01,0.0
1m,Month_03,0.0
1m,Month_04,0.0
1m,Month_06,0.0
1m,Month_07,0.0
