Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2023-01-04,0.030565515,0.1117359011886023,1.0,0.1117359011886023,0.1117359011886023,1.6239077646377278,0.70577644509901
2023-01-11,0.02599155,0.0070379556551518,1.0,0.0070379556551518,0.0070379556551518,1.6309457202928797,0.7128144007541618
2023-01-18,-0.02243129,-0.1135847577355972,0.0,-0.0,-0.1135847577355972,1.6309457202928797,0.5992296430185646
2023-01-25,0.0357054,0.0120610037432271,1.0,0.0120610037432271,0.0120610037432271,1.6430067240361068,0.6112906467617917
2023-02-01,0.0943715,0.0523856884862814,1.0,0.0523856884862814,0.0523856884862814,1.6953924125223883,0.6636763352480731
2023-02-08,0.06508314,0.0977868128510142,1.0,0.0977868128510142,0.0977868128510142,1.7931792253734025,0.7614631480990873
2023-02-15,0.062437262,0.2487379097937729,1.0,0.2487379097937729,0.2487379097937729,2.0419171351671754,1.0102010578928602
2023-02-22,-0.011175777,0.2124341053563938,0.0,0.0,0.2124341053563938,2.0419171351671754,1.222635163249254
2023-03-01,-0.06456468,0.0635805564447817,0.0,0.0,0.0635805564447817,2.0419171351671754,1.2862157196940358
2023-03-08,-0.08176378,0.0344820751306187,0.0,0.0,0.0344820751306187,2.0419171351671754,1.3206977948246545
2023-03-15,-0.053382963,-0.0400659823479108,0.0,-0.0,-0.0400659823479108,2.0419171351671754,1.2806318124767437
2023-03-22,-0.069471054,-0.1358270419304617,0.0,-0.0,-0.1358270419304617,2.0419171351671754,1.144804770546282
2023-03-29,-0.032272045,-0.0598568594403365,0.0,-0.0,-0.0598568594403365,2.0419171351671754,1.0849479111059455
2023-04-05,-0.022314962,0.0747006969523882,0.0,0.0,0.0747006969523882,2.0419171351671754,1.1596486080583337
2023-04-12,-0.022926565,0.0954957407434733,0.0,0.0,0.0954957407434733,2.0419171351671754,1.255144348801807
2023-04-19,-0.08052153,-0.0499297182091886,0.0,-0.0,-0.0499297182091886,2.0419171351671754,1.2052146305926184
2023-04-26,-0.055550564,-0.090361168556404,0.0,-0.0,-0.090361168556404,2.0419171351671754,1.1148534620362143
2023-05-03,-0.027457137,-0.0759515377956185,0.0,-0.0,-0.0759515377956185,2.0419171351671754,1.0389019242405957
2023-05-10,-0.034083728,-0.0186271594888403,0.0,-0.0,-0.0186271594888403,2.0419171351671754,1.0202747647517554
2023-05-17,-0.0021560283,0.0423051590009473,0.0,0.0,0.0423051590009473,2.0419171351671754,1.0625799237527027
2023-05-24,-0.057771754,0.0509468867883127,0.0,0.0,0.0509468867883127,2.0419171351671754,1.1135268105410154
2023-05-31,-0.04811883,0.0189989213739414,0.0,0.0,0.0189989213739414,2.0419171351671754,1.1325257319149569
2023-06-07,-0.1205516,-0.2141645765444755,0.0,-0.0,-0.2141645765444755,2.0419171351671754,0.9183611553704814
2023-06-14,-0.09803747,-0.2699917959043674,0.0,-0.0,-0.2699917959043674,2.0419171351671754,0.648369359466114
2023-06-21,-0.03223039,-0.0315232384266961,0.0,-0.0,-0.0315232384266961,2.0419171351671754,0.6168461210394178
2023-06-28,0.020170104,0.1074416818616503,1.0,0.1074416818616503,0.1074416818616503,2.149358817028826,0.7242878029010681
2023-07-05,-0.082998745,0.0755512721776314,0.0,0.0,0.0755512721776314,2.149358817028826,0.7998390750786994
2023-07-12,-0.09258637,-0.0873894488277811,0.0,-0.0,-0.0873894488277811,2.149358817028826,0.7124496262509183
2023-07-19,-0.11053513,-0.1956048910907748,0.0,-0.0,-0.1956048910907748,2.149358817028826,0.5168447351601435
2023-07-26,-0.065260924,-0.0983892203499285,0.0,-0.0,-0.0983892203499285,2.149358817028826,0.41845551481021503
2023-08-02,-0.0505219,-0.0863169714064815,0.0,-0.0,-0.0863169714064815,2.149358817028826,0.33213854340373355
2023-08-09,-0.047648355,-0.0910135031134169,0.0,-0.0,-0.0910135031134169,2.149358817028826,0.24112504029031667
2023-08-16,-0.007701897,-0.0449282235741845,0.0,-0.0,-0.0449282235741845,2.149358817028826,0.19619681671613218
2023-08-23,-0.024275396,-0.0324654078522783,0.0,-0.0,-0.0324654078522783,2.149358817028826,0.16373140886385387
2023-08-30,-0.015940925,0.015478242497255,0.0,0.0,0.015478242497255,2.149358817028826,0.17920965136110886
2023-09-06,-0.011891387,0.0565760163923316,0.0,0.0,0.0565760163923316,2.149358817028826,0.23578566775344045
