Date,Pred,Ret_period,Position,Model_Ret,Hold_Ret,Cum_Model,Cum_Hold
2022-01-05,0.1011093827059706,0.44022657030497914,1.0,0.43522657030497913,0.44022657030497914,0.43522657030497913,0.44022657030497914
2022-04-06,0.0310838582444353,-0.06815535049997179,1.0,-0.06815535049997179,-0.06815535049997179,0.36707121980500734,0.37207121980500735
2022-07-06,-0.0581671048078781,-0.3362838910274196,0.0,-0.005,-0.3362838910274196,0.36207121980500734,0.035787328777587724
2022-10-05,0.1105382485332835,0.2674106081557746,1.0,0.2624106081557746,0.2674106081557746,0.624481827960782,0.30319793693336233
2023-01-04,0.0526875979923012,0.23358215259011034,1.0,0.23358215259011034,0.23358215259011034,0.8580639805508923,0.5367800895234727
2023-04-05,0.0654230854905623,-0.15803383450441372,1.0,-0.15803383450441372,-0.15803383450441372,0.7000301460464786,0.37874625501905895
2023-07-05,0.0806877826511751,-0.16411001973001652,1.0,-0.16411001973001652,-0.16411001973001652,0.5359201263164621,0.21463623528904244
2023-10-04,0.0360777614557619,0.3758793579288093,1.0,0.3758793579288093,0.3758793579288093,0.9117994842452715,0.5905155932178517
2024-01-03,0.030559306070615,0.12752042827624233,1.0,0.12752042827624233,0.12752042827624233,1.0393199125215138,0.7180360214940941
2024-04-03,-0.0158318742014702,-0.5845046288695714,0.0,-0.005,-0.5845046288695714,1.034319912521514,0.13353139262452263
2024-07-03,0.001753631859444,-0.0973047287003799,1.0,-0.1023047287003799,-0.0973047287003799,0.932015183821134,0.03622666392414273
2024-10-02,-0.0397569711987925,0.6502182828648484,0.0,-0.005,0.6502182828648484,0.927015183821134,0.6864449467889912
2025-01-01,-0.0704090607204805,-0.5890253960494369,0.0,-0.0,-0.5890253960494369,0.927015183821134,0.09741955073955422
2025-04-02,0.1212975161880762,0.0788872937955744,1.0,0.07388729379557439,0.0788872937955744,1.0009024776167084,0.17630684453512863
